order_id,order_date,phone_brand,phone_model,quantity,price_per_unit,total_price,payment_method,store_location
30afb0bc-feaa-491a-b9a4-d267cc176873,2024-05-12,Xiaomi,Redmi Note 11,3,4999000,14997000,E-Wallet,Denpasar
cfe167f0-b108-4bdb-94c6-d0be3ecc7e94,2023-11-01,Samsung,Galaxy A72,3,8999000,26997000,E-Wallet,Depok
ced58ba1-a21f-40dd-a1d3-863132fd3ae2,2024-02-15,Xiaomi,Redmi Note 11,2,4999000,9998000,Cash,Palembang
c07961df-2eb4-4a0e-8c8e-c4f962360bf8,2024-01-19,Vivo,Y20,1,4499000,4499000,Debit Card,Surabaya
756766ea-ce2c-4f33-960c-a49f99b71b97,2024-03-20,Xiaomi,Mi 11,1,8999000,8999000,Credit Card,Surabaya
0fa6d901-587e-49bc-ac09-b80bdb0c14f6,2024-08-12,Xiaomi,Redmi Note 12,3,5999000,17997000,Credit Card,Makassar
fddf135d-2efb-4eb4-99d1-6bb7c5f49b93,2024-09-16,Xiaomi,Redmi Note 10,3,3499000,10497000,E-Wallet,Surabaya
ea127ceb-73cf-45b3-821d-e9508dcffbb3,2024-09-26,Xiaomi,Poco X3 Pro,3,4499000,13497000,Debit Card,Surabaya
b3652dc0-52a0-4f3b-a81b-b12f1b87067c,2024-03-31,Xiaomi,Poco X3 Pro,3,4499000,13497000,Debit Card,Bandung
46a592e8-cdc7-42db-9819-140a57fc8524,2024-09-18,Apple,iPhone 11,3,10999000,32997000,Credit Card,Palembang
bda8207a-a83c-49f9-8c04-3b27c3c901a2,2023-12-31,Apple,iPhone 13,3,14999000,44997000,Debit Card,Bandung
aa1cbfa7-10f5-4b49-849b-418f0d9a5764,2024-01-31,Samsung,Galaxy A52,1,6499000,6499000,E-Wallet,Surabaya
6c894e5e-c23b-4482-9f8e-68c078934fed,2024-02-09,Samsung,Galaxy A12,3,4499000,13497000,Debit Card,Bekasi
f2f0ef71-878a-4bb1-86bd-b199be792662,2024-08-20,Apple,iPhone 11,3,10999000,32997000,E-Wallet,Surabaya
1fca64af-bd44-4573-8bcc-5ca12f0e852e,2024-10-05,Xiaomi,Redmi 9A,1,3999000,3999000,Credit Card,Jakarta
0bae9c94-81e5-4499-be57-292085fa4e2c,2023-10-23,Samsung,Galaxy A42,3,7499000,22497000,E-Wallet,Medan
62eeaeb2-bdee-4462-b72a-a7f1b89fe1e9,2024-07-08,Samsung,Galaxy A42,3,7499000,22497000,Debit Card,Bandung
74f64616-e7b0-4161-913b-874ddabf4b9b,2024-07-20,Samsung,Galaxy A32,2,6999000,13998000,Credit Card,Bandung
c92cf856-2bb4-40d4-9ac9-014645a3b2bb,2024-07-06,Xiaomi,Mi 11,2,8999000,17998000,Debit Card,Surabaya
169eab14-923e-44e8-993c-f2a44fb41085,2024-07-05,Xiaomi,Mi 11,1,8999000,8999000,Debit Card,Jakarta
c86a9806-ffde-422c-8b4c-b0166109dde4,2023-12-20,Apple,iPhone 11,3,10999000,32997000,Credit Card,Jakarta
7459dc47-8ae5-4794-b630-761cfd9d4399,2024-01-13,Asus,Zenfone 7,3,9999000,29997000,E-Wallet,Jakarta
9675f9f8-e3e0-4438-8932-08199d71ae12,2023-10-31,Xiaomi,Redmi Note 9,1,3999000,3999000,Debit Card,Depok
bd45c80d-474f-4dc5-931d-b1dc5f4b81a5,2024-01-27,Xiaomi,Redmi Note 9,2,3999000,7998000,Debit Card,Semarang
0d5c48a0-934e-4a2a-b9c8-968efc26917a,2023-12-30,Asus,ROG Phone 5,1,13999000,13999000,E-Wallet,Bandung
c7d37bee-83b9-4cec-a3db-a9476f6d1645,2024-02-16,Infinix,Note 40 Pro+ Racing Edition,1,12999000,12999000,Debit Card,Surabaya
475f69db-3b95-4226-9ef6-54fbf34e7f1b,2024-06-05,Samsung,Galaxy M21,2,5999000,11998000,E-Wallet,Bandung
22a893f9-f82a-4e24-9613-5273d0c42a2c,2024-02-05,Apple,iPhone 11,2,10999000,21998000,E-Wallet,Palembang
0366aee4-bc5e-4c07-b76d-d5ba022fd363,2023-11-21,Xiaomi,Redmi Note 12,3,5999000,17997000,Credit Card,Jakarta
86f9b1d7-368b-45a2-8e11-0d7661080132,2024-01-06,Xiaomi,Mi 11,3,8999000,26997000,Debit Card,Jakarta
5116140c-875b-40f3-b842-375bfec448d1,2024-01-17,Apple,iPhone XS,2,13999000,27998000,Cash,Bandung
8e2f998a-a7f3-4f71-9638-6082d70f8de2,2024-01-18,Infinix,Hot 12 Play,3,4999000,14997000,Credit Card,Denpasar
62c54c3b-4497-44ce-898e-d56468f5bce2,2024-06-01,Samsung,Galaxy A52,1,6499000,6499000,Cash,Batam
d4f6d096-863c-4eff-9e8c-8ef9f3f3f2a6,2023-10-19,Vivo,Y20,1,4499000,4499000,Cash,Yogyakarta
b0bf74d9-d95c-4b1a-a7a1-21836103a575,2024-04-10,Asus,ROG Phone 5,2,13999000,27998000,Credit Card,Surabaya
13a27bd8-71fb-44f4-95d2-55243b58b36d,2024-08-03,Samsung,Galaxy A12,1,4499000,4499000,Credit Card,Makassar
9af5c288-66ee-4724-a865-eb413f67c10d,2024-02-05,Xiaomi,Redmi Note 10,3,3499000,10497000,Credit Card,Surabaya
ff33b4e5-0b70-4db6-9dfc-0e832e7d37eb,2024-09-07,Samsung,Galaxy S22,3,12999000,38997000,E-Wallet,Jakarta
371bad5e-43be-4dc9-8554-1671b583f83b,2024-08-15,Xiaomi,Mi 10,2,9999000,19998000,Cash,Jakarta
f09afbf4-f929-42d1-8037-07daef2af7da,2024-07-15,Apple,iPhone SE (2020),2,7499000,14998000,E-Wallet,Bandung
c352395f-3427-4a2b-b2b2-b28e7ebd7983,2024-07-09,Xiaomi,Redmi Note 9,1,3999000,3999000,Debit Card,Depok
fd1baba6-2523-4ee5-a267-565b14639169,2024-07-21,Vivo,X50,1,9999000,9999000,Credit Card,Surabaya
1b5c4f11-9d81-45bd-bd2b-754ee47c7e78,2024-01-28,Xiaomi,Redmi 9A,2,3999000,7998000,Cash,Jakarta
2dc1e071-c91c-44b4-9fe7-dc1b711722c2,2024-01-10,Apple,iPhone 12,3,12999000,38997000,E-Wallet,Surabaya
2e816b4e-baaf-44e5-ad9e-3d15d6b6c5f3,2023-12-16,Xiaomi,Redmi Note 12,1,5999000,5999000,Credit Card,Depok
3a2acf24-10fa-41fa-910c-77fe0ce508b2,2024-08-06,Samsung,Galaxy A72,2,8999000,17998000,Credit Card,Jakarta
b874941f-f162-434d-9239-6d2e07ac699a,2024-07-24,Samsung,Galaxy M21,3,5999000,17997000,Cash,Medan
05de103b-7dd5-419e-a6f3-00acc2dbcf10,2024-06-29,Samsung,Galaxy A42,1,7499000,7499000,Debit Card,Depok
8b2a27ac-4893-4427-bfbd-2d15c9ed8f70,2024-04-28,Xiaomi,Redmi 9A,1,3999000,3999000,Cash,Jakarta
fcb1e6cd-1d3a-4dec-9718-ef1563e87745,2023-11-29,Xiaomi,Redmi Note 12,2,5999000,11998000,Cash,Jakarta
e11cf27c-b5c0-4d18-9c53-d0adecca46b2,2024-08-23,Vivo,V21,2,6499000,12998000,Credit Card,Jakarta
0be3ba86-b929-4a4c-8bc9-8df906163e5d,2023-12-26,Xiaomi,Redmi Note 9,1,3999000,3999000,Cash,Jakarta
290798ae-c3fd-45c4-8925-134aeecbdebb,2023-12-17,Apple,iPhone 12,2,12999000,25998000,Cash,Bandung
aa205639-ca40-42ab-8fed-187d5abe8d7c,2023-11-15,Apple,iPhone SE (2020),3,7499000,22497000,Credit Card,Bandung
25570ee8-2504-4e3e-8273-12af5a67bc23,2024-03-28,Xiaomi,Mi 11,2,8999000,17998000,Credit Card,Surabaya
09d9e6f8-9c0a-4483-829b-d99537f89530,2024-07-23,Huawei,P30,1,8999000,8999000,Cash,Surabaya
1f9ce0ce-7216-47c9-85e6-040f7a2ed2aa,2023-11-08,Vivo,Y12,1,3999000,3999000,Cash,Medan
be03e013-8d64-4308-ada3-603653d157e3,2023-11-24,Samsung,Galaxy A52,3,6499000,19497000,Cash,Jakarta
a46313b2-d171-44ef-acf7-0de78c8ebfc3,2023-10-21,Xiaomi,Redmi 9A,3,3999000,11997000,Credit Card,Surabaya
773120c4-8597-47bf-a614-0591dd2a7819,2023-11-01,Xiaomi,Redmi Note 9,3,3999000,11997000,Credit Card,Jakarta
7bcfc96a-630b-46c8-995b-6dec21f7c2b5,2023-12-21,Asus,Zenfone 8,1,10999000,10999000,Debit Card,Batam
d234eddc-cdf0-4182-8082-0aee2cfb4dcd,2024-04-08,Xiaomi,Redmi Note 10,3,3499000,10497000,Debit Card,Jakarta
fed61fdb-3ad3-429c-9ad7-e4877dc56f14,2024-08-27,Apple,iPhone 12,2,12999000,25998000,Debit Card,Surabaya
214642ef-f511-4f7e-98fb-6790cbf39628,2023-11-05,Apple,iPhone XS,1,13999000,13999000,Cash,Depok
4b6d5cad-b457-4302-8bbf-de8d16089fc0,2023-11-21,Apple,iPhone XR,3,9999000,29997000,Debit Card,Bogor
1f516798-7448-4615-9b8f-4c085de32058,2024-03-01,Xiaomi,Mi 11,2,8999000,17998000,Credit Card,Surabaya
2314c893-ef66-4349-b1d5-85a104a8cf12,2024-02-05,Vivo,Y20,3,4499000,13497000,Credit Card,Surabaya
61ccbcc4-cd67-477e-b924-e8e23100dbf0,2024-01-05,Xiaomi,Mi 10,1,9999000,9999000,Cash,Bekasi
d8b4dad7-7e13-4c1c-b52c-cf598e770aad,2024-02-04,Oppo,Find X3,1,11499000,11499000,Debit Card,Jakarta
3bf3a3be-2887-4dd7-baa1-2ebe25f744cc,2024-07-12,Vivo,X50,2,9999000,19998000,Credit Card,Medan
9ce3c4da-c10f-4f96-93f2-4e2998982937,2024-08-25,Samsung,Galaxy A12,1,4499000,4499000,E-Wallet,Bandung
831245d8-0043-4d6c-a2aa-746ccd25c875,2024-04-17,Samsung,Galaxy S22,3,12999000,38997000,Debit Card,Depok
97cdebe2-8cf6-410c-8c8c-c8bbc560ae89,2024-01-29,Samsung,Galaxy A12,2,4499000,8998000,Cash,Pontianak
b2754b9c-5680-485a-b410-693f25474b35,2024-01-07,Xiaomi,Mi 10,1,9999000,9999000,E-Wallet,Surabaya
0e67f143-88c8-4ef6-a429-729dc5297969,2024-01-12,Samsung,Galaxy S22,3,12999000,38997000,Debit Card,Jakarta
6ec61f0f-44ca-448f-a2c8-77ee835e883c,2024-04-09,Vivo,Y20,1,4499000,4499000,E-Wallet,Medan
a1c3ee4c-c796-4fc3-bdbd-1dab26fad36e,2023-12-28,Xiaomi,Mi 10,3,9999000,29997000,Credit Card,Tangerang
7b9aa60b-9494-4322-829d-ae0d75c891ef,2024-02-06,Vivo,Y20,1,4499000,4499000,Cash,Jakarta
33ab3a9a-a79e-411e-8b4b-d4fecb9f57ad,2024-05-01,Infinix,Note 40X 5G,1,11499000,11499000,Credit Card,Makassar
fe8f1994-450c-45d8-bc56-9d267c6ad34a,2023-11-17,Oppo,Reno 7,1,7499000,7499000,Debit Card,Jakarta
57a56a53-dfc3-4853-8253-1185d6d76265,2024-06-29,Xiaomi,Mi 11,3,8999000,26997000,Credit Card,Surabaya
9f15529a-e22a-40f8-92f3-c5f6daa3fafa,2024-07-11,Xiaomi,Mi 11,1,8999000,8999000,Credit Card,Banjarmasin
d8fd7ebc-d3e1-4cfa-b880-e0982d71e287,2024-06-19,Xiaomi,Redmi 9A,3,3999000,11997000,Debit Card,Surabaya
22282cc6-2bf7-4e69-ac51-9708940fc30b,2023-10-26,Infinix,Hot 12 Play,3,4999000,14997000,Debit Card,Jakarta
1bd16404-2903-435f-bb53-8c0f3b73af02,2024-06-27,Apple,iPhone SE (2020),2,7499000,14998000,E-Wallet,Jakarta
21ebe8d9-9496-4d21-907c-707571340b34,2024-09-03,Asus,ROG Phone 5,3,13999000,41997000,E-Wallet,Malang
de39d504-14f4-42b4-9255-9350e8d9b112,2024-04-26,Apple,iPhone 13,1,14999000,14999000,Cash,Jakarta
6ce95163-215a-4595-af8a-8512af5df8e7,2023-11-04,Apple,iPhone 13,1,14999000,14999000,Cash,Jakarta
b4dd5378-9167-4f0a-9845-e61c55ebd3b8,2023-10-22,Samsung,Galaxy A32,2,6999000,13998000,Cash,Jakarta
29f98326-76fd-4c61-9af6-ba686f562399,2024-05-01,Apple,iPhone SE (2020),2,7499000,14998000,Credit Card,Medan
504e329a-a925-4ff2-bdad-65ac0b213698,2023-10-22,Infinix,Note 40X 5G,1,11499000,11499000,E-Wallet,Bandung
75746b92-4d5d-43b1-a357-951a4140c2c7,2024-08-31,Realme,GT Master Edition,1,5999000,5999000,E-Wallet,Makassar
412e38ac-6e61-4c89-95c1-6c899d7c9b5e,2023-12-02,Xiaomi,Poco X3 Pro,1,4499000,4499000,Cash,Jakarta
62f0480d-0343-4e44-8b4d-dbbd6de31026,2024-09-16,Vivo,V21,3,6499000,19497000,Credit Card,Surabaya
cf65e8e7-caa7-44ec-b468-83df37aa4b42,2024-04-12,Xiaomi,Redmi 9A,3,3999000,11997000,Debit Card,Bandung
ba3bf0be-0679-4a74-ae9a-f0ec7e92bff5,2023-10-24,Xiaomi,Redmi Note 10,1,3499000,3499000,E-Wallet,Bandung
9fe31808-87f5-4236-b81c-c7a4bc0ee511,2024-05-16,Samsung,Galaxy M21,3,5999000,17997000,Credit Card,Denpasar
7e474d7b-845f-4b9f-a76d-cf807b2377ec,2024-04-23,Apple,iPhone XS,2,13999000,27998000,E-Wallet,Jakarta
5040f595-f5d3-418c-83c1-2328cf5aa18e,2023-10-13,Oppo,A53,1,4999000,4999000,Credit Card,Denpasar
6da239aa-69d4-4490-b6a4-70e9898b39d4,2024-05-22,Samsung,Galaxy A12,1,4499000,4499000,Debit Card,Palembang
f640682b-65f6-4c7f-94a5-dce09a6fdbfc,2024-02-19,Apple,iPhone 12,1,12999000,12999000,Credit Card,Bandung
3801deae-6229-4ac2-a95e-4c1f60f83e15,2024-05-19,Xiaomi,Mi 10,2,9999000,19998000,Debit Card,Jakarta
0e6d1211-022d-457e-9bbb-6f933fdb484e,2024-10-08,Xiaomi,Redmi Note 12,2,5999000,11998000,Credit Card,Semarang
d4e3fb1e-6f74-41c8-82a3-a40ba4a30adc,2024-09-14,Xiaomi,Redmi Note 9,1,3999000,3999000,E-Wallet,Batam
7978a2c2-7f1e-45bb-91db-67cc5037a45c,2024-09-12,Apple,iPhone SE (2020),2,7499000,14998000,Credit Card,Jakarta
adf15cb8-996c-403a-8c76-242612e3b136,2024-02-19,Oppo,A15,1,5999000,5999000,E-Wallet,Semarang
3caeeb44-5a1e-4993-9651-994ce84f6776,2024-08-27,Xiaomi,Mi 10,3,9999000,29997000,Debit Card,Batam
931209a7-9877-4726-aa28-b767b6374527,2024-08-02,Xiaomi,Poco X3 Pro,1,4499000,4499000,E-Wallet,Depok
eaf77057-c2d6-4780-9da2-c0f9503c7eb6,2024-01-15,Xiaomi,Mi 11,3,8999000,26997000,E-Wallet,Depok
2a8f50d1-3132-4a29-9db2-24b49570de7e,2024-05-27,Xiaomi,Mi 10,3,9999000,29997000,Credit Card,Jakarta
8ef8f896-d8e1-4f4c-8e33-f19cc83f35ea,2024-08-16,Xiaomi,Mi 11,3,8999000,26997000,Debit Card,Surabaya
a50270a5-b46d-43ff-afe5-234403ed7b17,2024-07-26,Xiaomi,Redmi Note 12,2,5999000,11998000,E-Wallet,Jakarta
0b3d3bda-2640-460f-ab7c-6fe540a03b5c,2024-07-04,Vivo,X50,1,9999000,9999000,Cash,Denpasar
9bf9afc3-0a3f-4c6b-908e-9a1f6f20b812,2024-04-20,Xiaomi,Redmi Note 9,3,3999000,11997000,E-Wallet,Malang
f90c61e4-4dcd-44af-9b27-b1f6c62f83a8,2024-01-14,Apple,iPhone XS,1,13999000,13999000,Credit Card,Depok
e430598f-7860-41d2-8506-5b9233e35940,2024-07-23,Xiaomi,Redmi Note 10,2,3499000,6998000,E-Wallet,Semarang
5a121eba-df95-41a7-bc21-3cdb0066a9be,2023-11-02,Apple,iPhone XS,1,13999000,13999000,Cash,Bogor
376234ca-6eac-4214-b753-47a7b95aae55,2024-07-02,Apple,iPhone SE (2020),1,7499000,7499000,Cash,Batam
7b0396e6-2e06-42e3-9715-5054283f3188,2023-12-04,Infinix,Zero 30 5G,2,5999000,11998000,Cash,Depok
7112554c-d4bc-4412-bc93-017db40a70cb,2024-05-15,Vivo,Y20,1,4499000,4499000,Credit Card,Jakarta
927da14e-1a45-4a06-b024-dbff46878172,2024-04-08,Xiaomi,Mi 11,3,8999000,26997000,E-Wallet,Bandung
c9c919f2-baf0-432a-92e7-ed6f90f265a5,2024-07-12,Infinix,Zero 30 5G,3,5999000,17997000,E-Wallet,Jakarta
db91e0df-422d-44b6-bea1-c02cefb8fd08,2024-04-19,Xiaomi,Redmi Note 10,1,3499000,3499000,E-Wallet,Bandung
d7dac6f6-8c04-4096-9f7b-9c0841ce95cc,2024-05-15,Xiaomi,Mi 11,1,8999000,8999000,Cash,Bekasi
8d10c754-21d0-472f-a086-2e88aa0d6676,2024-01-20,Samsung,Galaxy A32,3,6999000,20997000,Debit Card,Jakarta
8bd6d65d-e5cc-45d1-84b1-c4b7ecd98a6d,2023-12-11,Samsung,Galaxy M31,2,4999000,9998000,E-Wallet,Bandung
3e6cd94b-b62c-4cdd-93a4-1df2488096c4,2024-01-03,Samsung,Galaxy A32,1,6999000,6999000,Cash,Bekasi
516f0167-f3b3-4d16-a5ae-988bbc94ec28,2024-08-13,Oppo,A15,1,5999000,5999000,Cash,Jakarta
cf49c306-e5df-48a1-8a26-15037d69bacd,2024-07-29,Xiaomi,Redmi Note 11,1,4999000,4999000,Credit Card,Jakarta
43e1499e-f4f5-47f3-84c1-068a0b01920a,2023-12-29,Apple,iPhone 11,2,10999000,21998000,Debit Card,Jakarta
9c2cd007-9623-4265-bf52-fc9166e42a3c,2023-10-29,Xiaomi,Redmi Note 10,2,3499000,6998000,Credit Card,Bogor
7d288b33-8bba-4710-95af-2c01659147c1,2024-01-20,Oppo,Find X3,1,11499000,11499000,E-Wallet,Semarang
11ad0b38-f02d-4f64-9022-e99ac5b15853,2024-05-02,Apple,iPhone XR,1,9999000,9999000,E-Wallet,Jakarta
1584aea2-ed08-45ea-84d3-127a6e8b6dcd,2024-07-22,Samsung,Galaxy S22,2,12999000,25998000,Cash,Manado
3ae6b25e-69e8-4534-a274-ea985939e78f,2024-09-06,Xiaomi,Mi 11,3,8999000,26997000,Credit Card,Jakarta
17c42341-32c0-4cee-bf8d-3e93f93a370b,2024-03-24,Samsung,Galaxy A12,2,4499000,8998000,Debit Card,Bandung
fa57e1bd-a7e4-4bd6-998a-1c173fb43cb3,2024-04-12,Xiaomi,Redmi Note 12,1,5999000,5999000,Cash,Medan
da6faba2-beaa-45fd-8d06-5959a78b5c83,2024-02-12,Apple,iPhone SE (2020),2,7499000,14998000,E-Wallet,Jakarta
98fd4644-9d75-4d08-8b3f-193a4285dab0,2024-03-23,Xiaomi,Redmi Note 12,1,5999000,5999000,E-Wallet,Bandung
ae8f0edb-7eed-4f21-aa43-71b255cbeb78,2023-12-16,Vivo,V21,1,6499000,6499000,Debit Card,Bandung
71dc8fd1-cf8b-480f-8f8a-9d9cc0adba9d,2024-06-21,Samsung,Galaxy M21,1,5999000,5999000,Debit Card,Palembang
91556f65-9171-4362-b79f-181ab0fd9d1f,2023-11-26,Apple,iPhone SE (2020),3,7499000,22497000,Credit Card,Pekanbaru
d7ff57ef-b4fb-4c99-9428-9a9b06d50351,2024-03-02,Oppo,Reno 7,1,7499000,7499000,Debit Card,Pontianak
1baa43c0-7f50-4145-8671-d50b424865ff,2024-07-15,Realme,C12,1,3999000,3999000,Debit Card,Bogor
cdc881bf-ed37-40d1-b92c-3d01502434f0,2023-10-20,Samsung,Galaxy A32,1,6999000,6999000,Debit Card,Surabaya
cf32f1b3-5e1d-4a55-8bd7-c8a070403a4c,2024-06-24,Apple,iPhone SE (2020),2,7499000,14998000,E-Wallet,Bandung
f3ed4380-b3c9-419f-813d-5b4b84d089a1,2024-08-21,Apple,iPhone 12,3,12999000,38997000,Cash,Jakarta
c1a4f52e-e2c2-4c9a-8ed8-f10fae5419d7,2023-11-27,Samsung,Galaxy A42,3,7499000,22497000,Debit Card,Bandung
5639b933-6266-4ea9-b5fb-d18575c4a8bf,2024-03-02,Vivo,Y12,2,3999000,7998000,E-Wallet,Surabaya
5d7654db-beed-49ee-a45d-6cc14484e42a,2024-06-29,Realme,GT Master Edition,2,5999000,11998000,Debit Card,Bandung
08272528-4b5a-4a42-8d06-853855cb71fd,2024-09-16,Realme,C11,2,3499000,6998000,Cash,Depok
79536ebd-904c-48d2-96d2-dbe7e2b1adcb,2024-05-06,Xiaomi,Redmi 9A,2,3999000,7998000,Credit Card,Surabaya
3a019efa-29af-4e7c-b109-82ab7c4bec29,2024-06-17,Xiaomi,Mi 10,2,9999000,19998000,Cash,Makassar
6f994fb6-700b-48d0-9dd0-ffb0b16e17f1,2024-02-05,Apple,iPhone 12,1,12999000,12999000,Cash,Jakarta
195e29d2-528c-43d7-bf38-fb8629d4e6b8,2024-03-11,Asus,Zenfone 8,1,10999000,10999000,Debit Card,Jakarta
156fc910-366f-49d3-9cd3-ff02b24b0fea,2024-07-12,Apple,iPhone 12,3,12999000,38997000,Cash,Surabaya
26f047af-939e-48bc-b142-3539479b2353,2023-10-16,Vivo,Y12,1,3999000,3999000,Credit Card,Jakarta
3a06b232-85b9-4b51-8b8f-d9da5063b4ad,2024-05-07,Realme,C12,1,3999000,3999000,Credit Card,Jakarta
b4c5d53b-b771-4b48-bdd4-73abbfd80952,2023-11-05,Apple,iPhone 11,1,10999000,10999000,E-Wallet,Pontianak
e8b592a4-d0d7-4e56-a6ab-c9897b96bc07,2024-04-29,Apple,iPhone SE (2020),1,7499000,7499000,Debit Card,Surabaya
e66c2d8c-9190-43e8-a056-e923578f9dd5,2024-03-31,Samsung,Galaxy A32,2,6999000,13998000,E-Wallet,Manado
bb7fce74-5e15-4d90-892e-14c32ab573eb,2023-10-19,Xiaomi,Redmi Note 9,2,3999000,7998000,E-Wallet,Jakarta
885b052f-38b2-43d3-8f38-56b37629609d,2024-08-04,Xiaomi,Mi 10,1,9999000,9999000,E-Wallet,Surabaya
a7e45dd3-367c-40f1-b0eb-153fa181877f,2023-12-18,Xiaomi,Redmi 9A,1,3999000,3999000,Debit Card,Bandung
e8db960a-7b90-41a0-8213-1ce6eedfbe91,2024-08-27,Apple,iPhone XS,1,13999000,13999000,E-Wallet,Bekasi
ed49af2b-2704-473f-b61c-dd3637a7ef81,2024-09-23,Xiaomi,Redmi Note 11,3,4999000,14997000,E-Wallet,Bekasi
0cfc9d82-d660-4dd1-9f28-381de5c2531e,2023-12-06,Apple,iPhone 11,2,10999000,21998000,Cash,Jakarta
b9c8f6a0-b01e-4fd3-8d55-7d245922bced,2024-05-22,Oppo,Find X3,2,11499000,22998000,E-Wallet,Surabaya
e111b32b-9582-4be1-a7a5-95fd374d7ad5,2024-01-31,Xiaomi,Redmi Note 11,2,4999000,9998000,Cash,Jakarta
6c17d5d3-09e9-4a85-8460-e1f6c471e73d,2024-05-16,Samsung,Galaxy A42,3,7499000,22497000,Credit Card,Surabaya
86e7cdf9-e68a-4639-adf2-f9561184a14e,2024-05-02,Apple,iPhone 12,3,12999000,38997000,Debit Card,Medan
e4cb3ef5-d7b9-42c7-b77b-f9596fe9b601,2024-02-06,Vivo,Y12,2,3999000,7998000,Credit Card,Denpasar
97dc5d09-728f-4042-90fc-f8b8888cd916,2024-05-10,Apple,iPhone 12,1,12999000,12999000,Cash,Jakarta
9dd09ae2-1c57-467e-b92a-741fe92f57cd,2024-05-28,Apple,iPhone SE (2020),3,7499000,22497000,E-Wallet,Jakarta
ccda1264-4ba3-4b39-bd6f-d3c8d99c0cd5,2024-05-16,Samsung,Galaxy A42,3,7499000,22497000,Cash,Manado
4c7d24d0-3895-4e78-ac5f-e8272a40f0df,2024-07-22,Apple,iPhone XR,3,9999000,29997000,Cash,Jakarta
231007ec-35b1-42c2-87fa-2f362c429fa3,2023-12-11,Xiaomi,Redmi Note 11,1,4999000,4999000,Credit Card,Surabaya
4eacda52-0e08-4f16-9690-1f4bca896769,2024-05-03,Samsung,Galaxy A52,2,6499000,12998000,Credit Card,Pontianak
51a69b92-9cfd-4261-9b0f-498405729860,2024-02-19,Samsung,Galaxy A42,2,7499000,14998000,Debit Card,Surabaya
2e111702-38a6-448e-b66e-6ebd70e5eb5a,2024-09-17,Samsung,Galaxy M31,2,4999000,9998000,E-Wallet,Surabaya
28349576-7390-4ac8-be9b-9e28890a8cdf,2023-12-12,Huawei,P40 Pro,1,11299000,11299000,Cash,Jakarta
fe0f532c-115a-40b3-937c-2c545018d030,2024-10-10,Apple,iPhone 12,1,12999000,12999000,Cash,Batam
63c2d286-9397-4b10-be7e-b9dc3ae8548f,2024-09-25,Huawei,P30,1,8999000,8999000,E-Wallet,Surabaya
f9a6dc4c-6d60-4fdc-85c7-1fc379295f4f,2024-02-27,Xiaomi,Mi 11,1,8999000,8999000,E-Wallet,Bandung
78feff71-6f4c-48bf-aeed-7bf115a0cf38,2024-05-09,Apple,iPhone 12,3,12999000,38997000,E-Wallet,Jakarta
8b1e1c4c-4c48-49e3-ace7-f7bedefcfb65,2024-02-28,Oppo,Find X3,1,11499000,11499000,Credit Card,Medan
a1361cff-f8cb-4af4-8b6e-9fcea10ac22c,2024-07-06,Xiaomi,Redmi Note 11,1,4999000,4999000,Credit Card,Jakarta
4b5d103b-1815-417b-9ba7-f9ebf147ca16,2023-11-30,Vivo,Y20,1,4499000,4499000,E-Wallet,Medan
5bc02779-55a5-45ad-bc27-82a0f6663c9b,2024-04-10,Apple,iPhone 12,2,12999000,25998000,E-Wallet,Surabaya
7102cd18-ad24-4244-81c6-6c861ed352e6,2024-07-03,Samsung,Galaxy A42,1,7499000,7499000,Cash,Depok
8cd894c0-21a0-4d22-88c2-bb27f57491d3,2024-02-21,Asus,Zenfone 7,2,9999000,19998000,Cash,Surabaya
e0f8d2ce-9584-4294-b092-62856dc4f919,2024-08-26,Xiaomi,Mi 10,1,9999000,9999000,Debit Card,Surabaya
53eae197-4f98-4404-acff-b326464fa5f0,2023-12-01,Xiaomi,Redmi 9A,2,3999000,7998000,Credit Card,Semarang
2c8fb07d-4154-43b2-9306-5a328d7d1fe0,2024-10-09,Xiaomi,Mi 11,1,8999000,8999000,Debit Card,Bandung
36365fc7-755b-40ab-a79d-7f6a3a988c23,2024-04-09,Samsung,Galaxy M21,1,5999000,5999000,E-Wallet,Semarang
76810ea0-6aab-41a8-8b9d-b4515d82c664,2023-10-21,Apple,iPhone 12,3,12999000,38997000,Cash,Tangerang
512ee75a-d567-4cef-a76f-9aa88a549708,2023-12-22,Xiaomi,Redmi 9A,3,3999000,11997000,Debit Card,Surabaya
8a7ac6d9-7c26-4087-b908-85a02aa4b7ad,2023-10-30,Samsung,Galaxy A42,3,7499000,22497000,E-Wallet,Jakarta
64a89cc5-4702-464b-b0d9-134a0997bdc0,2024-06-30,Samsung,Galaxy A12,2,4499000,8998000,Cash,Jakarta
412c13d6-573f-4a0c-97d8-331d00526f13,2024-06-11,Samsung,Galaxy S22,2,12999000,25998000,Credit Card,Bandung
6458e67f-2154-4908-babc-be110c8fbcd9,2024-05-26,Xiaomi,Redmi Note 12,3,5999000,17997000,Cash,Tangerang
d2957015-3018-4c9b-a83d-f11d8c3e687c,2024-03-30,Samsung,Galaxy S22,3,12999000,38997000,Cash,Jakarta
3a32297d-82ac-4ff6-8971-8fe6e8fd1fbe,2024-02-23,Apple,iPhone 13,2,14999000,29998000,E-Wallet,Surabaya
